station_code,station_name,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,latitude,longitude,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,fpm_hydrothermal,fpm_sporacleEzy
8028,Nabawa,1998,3,25,1998-03-25,35.5,25,17.0,25,145.0 m,0.0,26,10.4,26,5.2,26,6.7,26,9.8,26,10.5,25,5.6,26,10.5,25,11.4,26,2024-11-13,-28.5008,114.7897,1018.0,25,23.8,42,0.0,0,9.9,26,29.4,26,5.7,38.9,26,25,0.0,1.0
8028,Nabawa,1998,3,26,1998-03-26,36.3,25,14.6,25,145.0 m,0.0,26,10.0,26,5.0,26,6.7,26,9.9,26,9.0,25,5.4,26,9.0,25,11.5,26,2024-11-13,-28.5008,114.7897,1017.5,25,23.4,42,0.0,0,9.1,26,33.1,26,5.5,39.1,26,25,0.0,1.0
8028,Nabawa,1998,3,27,1998-03-27,31.9,25,14.7,25,145.0 m,1.4,26,8.5,26,5.0,26,5.5,26,7.5,26,10.9,25,5.4,26,10.9,25,9.1,26,2024-11-13,-28.5008,114.7897,1018.3,25,22.7,42,0.0,0,27.1,26,76.6,26,12.8,24.1,26,25,0.0,1.0
8028,Nabawa,1998,3,28,1998-03-28,38.1,25,16.1,25,145.0 m,0.0,26,9.9,26,5.0,26,6.9,26,10.4,26,12.7,25,5.4,26,12.7,25,12.2,26,2024-11-13,-28.5008,114.7897,1018.3,25,22.8,42,0.0,0,6.8,26,24.6,26,4.5,44.7,26,25,0.0,1.0
8028,Nabawa,1998,3,29,1998-03-29,36.8,25,19.5,25,145.0 m,0.0,26,10.1,26,5.1,26,6.7,26,10.0,26,12.8,25,5.5,26,12.8,25,11.9,26,2024-11-13,-28.5008,114.7897,1020.6,25,22.7,42,0.0,0,7.7,26,21.2,26,4.8,44.0,26,25,0.0,1.0
8028,Nabawa,1998,3,30,1998-03-30,36.7,25,18.0,25,145.0 m,0.0,26,10.1,26,5.0,26,6.6,26,9.8,26,13.6,25,5.5,26,13.6,25,11.6,26,2024-11-13,-28.5008,114.7897,1020.7,25,22.7,42,0.0,0,10.0,26,30.1,26,6.2,41.4,26,25,0.0,1.0
8028,Nabawa,1998,3,31,1998-03-31,35.1,25,17.9,25,145.0 m,0.0,26,10.5,26,5.2,26,6.5,26,9.4,26,11.3,25,5.7,26,11.3,25,11.0,26,2024-11-13,-28.5008,114.7897,1021.1,25,23.6,42,0.0,0,12.6,26,34.6,26,7.1,37.3,26,25,0.0,1.0
8028,Nabawa,1998,4,1,1998-04-01,35.6,25,17.4,25,145.0 m,0.0,26,10.1,26,5.1,26,6.4,26,9.5,26,14.0,25,5.5,26,14.0,25,9.9,26,2024-11-13,-28.5008,114.7897,1022.0,25,23.0,42,0.0,0,11.5,26,33.7,26,6.7,38.4,26,25,0.0,1.0
8028,Nabawa,1998,4,2,1998-04-02,36.7,25,18.1,25,145.0 m,0.0,26,10.1,26,5.1,26,6.6,26,9.8,26,11.1,25,5.5,26,11.1,25,10.3,26,2024-11-13,-28.5008,114.7897,1020.9,25,22.8,42,0.0,0,9.6,26,28.4,26,5.9,41.8,26,25,0.0,1.0
8028,Nabawa,1998,4,3,1998-04-03,37.3,25,17.8,25,145.0 m,0.0,26,9.8,26,4.9,26,6.6,26,9.9,26,11.7,25,5.3,26,11.7,25,10.5,26,2024-11-13,-28.5008,114.7897,1019.3,25,22.3,42,0.0,0,8.3,26,26.0,26,5.3,43.4,26,25,0.0,1.0
8028,Nabawa,1998,4,4,1998-04-04,36.3,25,20.1,25,145.0 m,0.0,26,9.0,26,4.5,26,6.4,26,9.7,26,10.4,25,4.8,26,10.4,25,10.1,26,2024-11-13,-28.5008,114.7897,1018.9,25,20.2,42,0.0,0,7.8,26,20.0,26,4.7,43.5,26,25,0.0,1.0
8028,Nabawa,1998,4,5,1998-04-05,29.5,25,18.8,25,145.0 m,3.0,26,7.2,26,5.1,26,4.7,26,6.0,26,7.5,25,5.5,26,7.5,25,6.7,26,2024-11-13,-28.5008,114.7897,1018.7,25,22.0,42,0.0,0,44.4,26,84.4,26,18.3,17.0,26,25,0.0,1.0
8028,Nabawa,1998,4,6,1998-04-06,25.7,25,15.2,25,145.0 m,0.9,26,4.9,26,2.9,26,3.4,26,4.5,26,4.5,25,3.1,26,4.5,25,4.9,26,2024-11-13,-28.5008,114.7897,1018.3,25,13.7,42,0.0,0,45.7,26,87.5,26,15.1,13.1,26,25,0.0,1.0
8028,Nabawa,1998,4,7,1998-04-07,26.9,25,18.5,25,145.0 m,1.6,26,5.3,26,3.4,26,3.5,26,4.6,26,4.5,25,3.6,26,4.5,25,5.0,26,2024-11-13,-28.5008,114.7897,1017.6,25,14.7,42,0.0,0,50.8,26,84.6,26,18.0,13.3,26,25,0.0,1.0
8028,Nabawa,1998,4,8,1998-04-08,27.9,25,13.9,25,145.0 m,1.8,26,5.9,26,3.8,26,4.0,26,5.3,26,5.2,25,4.1,26,5.2,25,6.0,26,2024-11-13,-28.5008,114.7897,1016.9,25,18.5,42,0.0,0,39.9,26,94.5,26,15.0,15.6,26,25,0.0,1.0
8028,Nabawa,1998,4,9,1998-04-09,25.7,25,18.6,25,145.0 m,0.7,26,4.2,26,2.4,26,2.7,26,3.7,26,4.4,25,2.4,26,4.4,25,3.9,26,2024-11-13,-28.5008,114.7897,1015.2,25,8.9,42,0.0,0,55.1,26,85.0,26,18.2,11.5,26,25,0.0,1.0
8028,Nabawa,1998,4,10,1998-04-10,27.3,25,19.1,25,145.0 m,1.9,26,5.2,26,3.6,26,3.4,26,4.5,26,5.0,25,3.6,26,5.0,25,5.0,26,2024-11-13,-28.5008,114.7897,1017.8,25,14.6,42,0.0,0,52.9,26,86.9,26,19.2,12.9,26,25,0.0,1.0
8028,Nabawa,1998,4,11,1998-04-11,26.5,25,17.5,25,145.0 m,0.6,26,6.2,26,3.4,26,3.9,26,5.3,26,6.8,25,3.6,26,6.8,25,5.6,26,2024-11-13,-28.5008,114.7897,1019.4,25,16.0,42,0.0,0,41.9,26,72.5,26,14.5,15.8,26,25,0.0,1.0
8028,Nabawa,1998,4,12,1998-04-12,26.5,25,11.4,25,145.0 m,0.1,26,7.1,26,3.6,26,4.6,26,6.5,26,9.8,25,3.9,26,9.8,25,6.8,26,2024-11-13,-28.5008,114.7897,1019.1,25,19.5,42,0.0,0,21.7,26,55.7,26,7.5,20.1,26,25,0.0,1.0
8028,Nabawa,1998,4,13,1998-04-13,28.5,25,17.8,25,145.0 m,0.0,26,6.6,26,3.3,26,4.8,26,7.1,26,7.4,25,3.6,26,7.4,25,6.9,26,2024-11-13,-28.5008,114.7897,1016.5,25,16.2,42,0.0,0,20.6,26,39.3,26,8.0,25.3,26,25,0.0,1.0
8028,Nabawa,1998,4,14,1998-04-14,28.9,25,17.5,25,145.0 m,0.1,26,7.6,26,3.9,26,4.7,26,6.8,26,8.9,25,4.2,26,8.9,25,7.0,26,2024-11-13,-28.5008,114.7897,1016.6,25,18.6,42,0.0,0,26.6,26,53.0,26,10.6,23.1,26,25,0.0,1.0
8028,Nabawa,1998,4,15,1998-04-15,28.3,25,18.5,25,145.0 m,0.3,26,4.7,26,2.5,26,3.5,26,5.0,26,6.4,25,2.7,26,6.4,25,5.0,26,2024-11-13,-28.5008,114.7897,1015.0,25,10.2,42,0.0,0,40.6,26,73.3,26,15.6,17.7,26,25,0.0,1.0
8028,Nabawa,1998,4,16,1998-04-16,25.3,25,15.4,25,145.0 m,2.5,26,4.9,26,3.7,26,3.3,26,4.2,26,4.4,25,3.7,26,4.4,25,5.1,26,2024-11-13,-28.5008,114.7897,1013.2,25,17.0,42,0.0,0,52.4,26,96.6,26,16.9,10.9,26,25,0.0,1.0
8028,Nabawa,1998,4,17,1998-04-17,25.2,25,13.7,25,145.0 m,2.8,26,4.3,26,3.5,26,3.0,26,3.8,26,5.6,25,3.6,26,5.6,25,4.9,26,2024-11-13,-28.5008,114.7897,1013.6,25,16.7,42,0.0,0,53.7,26,100.0,26,17.2,9.8,26,25,0.0,1.0
8028,Nabawa,1998,4,18,1998-04-18,23.9,25,15.7,25,145.0 m,3.6,26,4.0,26,3.8,26,2.9,26,3.4,26,3.9,25,3.8,26,3.9,25,4.6,26,2024-11-13,-28.5008,114.7897,1013.8,25,17.4,42,0.0,0,64.1,26,100.0,26,19.0,7.2,26,25,0.0,1.0
8028,Nabawa,1998,4,19,1998-04-19,25.2,25,12.9,25,145.0 m,3.2,26,4.5,26,3.8,26,3.1,26,3.9,26,4.0,25,3.9,26,4.0,25,5.2,26,2024-11-13,-28.5008,114.7897,1016.7,25,18.1,42,0.0,0,52.4,26,100.0,26,16.8,9.8,26,25,0.0,1.0
8028,Nabawa,1998,4,20,1998-04-20,25.4,25,13.7,25,145.0 m,1.6,26,6.2,26,3.9,26,3.8,26,5.1,26,5.4,25,4.2,26,5.4,25,6.0,26,2024-11-13,-28.5008,114.7897,1019.8,25,19.6,42,2.2,0,39.5,26,81.7,26,12.8,14.4,26,25,0.0,2.0
8028,Nabawa,1998,4,21,1998-04-21,27.9,25,10.4,25,145.0 m,1.6,26,6.1,26,3.9,26,4.0,26,5.5,26,4.6,25,4.2,26,4.6,25,6.4,26,2024-11-13,-28.5008,114.7897,1021.1,25,19.8,42,0.0,0,33.3,26,99.2,26,12.5,16.5,26,25,0.0,2.0
8028,Nabawa,1998,4,22,1998-04-22,25.3,25,10.6,25,145.0 m,2.2,26,4.2,26,3.2,26,3.0,26,4.0,26,4.2,25,3.2,26,4.2,25,5.1,26,2024-11-13,-28.5008,114.7897,1016.3,25,16.1,42,0.0,0,45.9,26,100.0,26,14.8,11.0,26,25,0.0,2.0
8028,Nabawa,1998,4,23,1998-04-23,25.6,25,13.1,25,145.0 m,1.0,26,3.6,26,2.3,26,2.6,26,3.6,26,4.0,25,2.3,26,4.0,25,4.2,26,2024-11-13,-28.5008,114.7897,1016.4,25,10.4,25,0.0,0,48.8,26,100.0,26,16.0,11.2,26,25,0.0,2.0
8028,Nabawa,1998,4,24,1998-04-24,27.6,25,11.5,25,145.0 m,1.3,26,5.7,26,3.5,26,3.8,26,5.2,26,6.9,25,3.8,26,6.9,25,6.1,26,2024-11-13,-28.5008,114.7897,1021.4,25,18.1,42,0.0,0,35.8,26,97.3,26,13.2,15.9,26,25,0.0,2.0
8028,Nabawa,1998,4,25,1998-04-25,30.8,25,13.4,25,145.0 m,0.0,26,3.3,26,1.7,26,4.0,26,6.2,26,4.0,25,1.7,26,4.0,25,5.6,26,2024-11-13,-28.5008,114.7897,1017.0,25,6.8,42,0.0,0,21.8,26,63.1,26,9.7,24.8,26,25,0.0,2.0
8028,Nabawa,1998,4,26,1998-04-26,27.1,25,17.7,25,145.0 m,3.2,26,4.2,26,3.7,26,2.9,26,3.6,26,4.2,25,3.7,26,4.2,25,4.7,26,2024-11-13,-28.5008,114.7897,1017.5,25,15.7,42,2.4,0,60.8,26,100.0,26,21.8,9.4,26,25,0.0,2.0
8028,Nabawa,1998,4,27,1998-04-27,27.4,25,14.5,25,145.0 m,1.5,26,6.0,26,3.8,26,3.8,26,5.1,26,4.3,25,4.0,26,4.3,25,6.0,26,2024-11-13,-28.5008,114.7897,1020.2,25,18.4,42,0.0,0,39.7,26,87.9,26,14.5,15.6,26,25,0.0,2.0
8028,Nabawa,1998,4,28,1998-04-28,26.3,25,14.0,25,145.0 m,2.0,26,5.3,26,3.6,26,3.4,26,4.5,26,6.6,25,3.8,26,6.6,25,5.5,26,2024-11-13,-28.5008,114.7897,1022.1,25,17.7,42,0.0,0,45.0,26,96.4,26,15.4,13.1,26,25,0.0,2.0
8028,Nabawa,1998,4,29,1998-04-29,27.1,25,11.8,25,145.0 m,1.0,26,6.0,26,3.5,26,3.8,26,5.2,26,7.7,25,3.8,26,7.7,25,6.1,26,2024-11-13,-28.5008,114.7897,1021.8,25,18.3,42,0.0,0,34.3,26,88.9,26,12.3,16.3,26,25,0.0,2.0
8028,Nabawa,1998,4,30,1998-04-30,28.6,25,13.4,25,145.0 m,0.3,26,7.0,26,3.6,26,4.2,26,6.1,26,8.1,25,3.9,26,8.1,25,6.7,26,2024-11-13,-28.5008,114.7897,1022.4,25,18.4,42,0.0,0,27.3,26,69.6,26,10.7,20.6,26,25,0.0,2.0
8028,Nabawa,1998,5,1,1998-05-01,30.1,25,15.6,25,145.0 m,0.1,26,7.0,26,3.6,26,4.4,26,6.5,26,7.3,25,3.9,26,7.3,25,6.3,26,2024-11-13,-28.5008,114.7897,1021.4,25,17.6,42,0.0,0,25.3,26,61.0,26,10.8,23.8,26,25,0.0,2.0
8028,Nabawa,1998,5,2,1998-05-02,31.4,25,19.3,25,145.0 m,0.0,26,6.5,26,3.3,26,4.7,26,7.0,26,6.2,25,3.5,26,6.2,25,6.8,26,2024-11-13,-28.5008,114.7897,1018.5,25,15.4,42,0.0,0,22.0,26,45.1,26,10.1,28.5,26,25,0.0,2.0
8028,Nabawa,1998,5,3,1998-05-03,29.4,25,13.3,25,145.0 m,0.6,26,6.4,26,3.5,26,4.0,26,5.6,26,4.2,25,3.8,26,4.2,25,5.7,26,2024-11-13,-28.5008,114.7897,1018.7,25,17.4,42,0.0,0,32.2,26,86.5,26,13.2,19.2,26,25,0.0,2.0
8028,Nabawa,1998,5,4,1998-05-04,28.0,25,14.3,25,145.0 m,0.3,26,6.1,26,3.2,26,3.9,26,5.6,26,4.6,25,3.5,26,4.6,25,5.5,26,2024-11-13,-28.5008,114.7897,1015.3,25,16.5,42,0.0,0,31.2,26,72.4,26,11.8,19.1,26,25,0.0,2.0
8028,Nabawa,1998,5,5,1998-05-05,26.6,25,14.9,25,145.0 m,2.5,26,3.4,26,2.9,26,2.5,26,3.2,26,5.3,25,3.0,26,5.3,25,3.8,26,2024-11-13,-28.5008,114.7897,1018.4,25,13.6,42,0.0,0,57.7,26,100.0,26,20.1,9.2,26,25,0.0,2.0
8028,Nabawa,1998,5,6,1998-05-06,30.4,25,15.7,25,145.0 m,0.9,26,6.4,26,3.6,26,3.9,26,5.5,26,5.9,25,3.9,26,5.9,25,5.7,26,2024-11-13,-28.5008,114.7897,1019.7,25,17.0,42,0.0,0,35.9,26,87.5,26,15.6,19.5,26,25,0.0,2.0
8028,Nabawa,1998,5,7,1998-05-07,34.1,25,17.3,25,145.0 m,0.0,26,5.9,26,3.0,26,4.6,26,7.0,26,7.5,25,3.2,26,7.5,25,7.1,26,2024-11-13,-28.5008,114.7897,1018.5,25,13.6,42,0.0,0,22.4,26,60.8,26,12.0,30.2,26,25,0.0,2.0
8028,Nabawa,1998,5,8,1998-05-08,29.6,25,22.0,25,145.0 m,0.0,26,3.8,26,1.9,26,4.0,26,6.1,26,3.7,25,2.0,26,3.7,25,5.7,26,2024-11-13,-28.5008,114.7897,1014.3,25,6.7,42,0.0,0,27.3,26,42.8,26,11.3,25.8,26,25,0.0,2.0
8028,Nabawa,1998,5,9,1998-05-09,24.4,25,20.8,25,145.0 m,0.7,26,1.9,26,1.3,26,1.6,26,2.2,26,3.4,25,1.3,26,3.4,25,2.7,26,2024-11-13,-28.5008,114.7897,1013.4,25,3.8,42,0.0,0,72.0,26,89.6,26,22.0,6.9,26,25,0.0,2.0
8028,Nabawa,1998,5,10,1998-05-10,22.9,25,17.9,25,145.0 m,0.7,26,2.1,26,1.4,26,1.6,26,2.2,26,2.9,25,1.4,26,2.9,25,2.7,26,2024-11-13,-28.5008,114.7897,1011.8,25,4.2,42,0.0,0,68.1,26,92.7,26,19.0,6.9,26,25,0.0,2.0
8028,Nabawa,1998,5,11,1998-05-11,21.1,25,16.2,25,145.0 m,1.3,26,2.6,26,1.9,26,1.8,26,2.3,26,2.8,25,1.9,26,2.8,25,2.9,26,2024-11-13,-28.5008,114.7897,1010.6,25,9.1,42,59.0,0,69.6,26,94.5,26,17.4,5.8,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,12,1998-05-12,22.1,25,13.1,25,145.0 m,2.3,26,4.2,26,3.2,26,2.6,26,3.3,26,3.4,25,3.2,26,3.4,25,3.8,26,2024-11-13,-28.5008,114.7897,1015.8,25,16.5,42,0.8,0,55.3,26,97.6,26,14.7,8.5,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,13,1998-05-13,23.1,25,11.5,25,145.0 m,1.6,26,4.0,26,2.8,26,2.6,26,3.5,26,3.0,25,2.8,26,3.0,25,3.9,26,2024-11-13,-28.5008,114.7897,1018.4,25,14.9,42,0.0,0,49.2,26,100.0,26,13.9,9.8,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,14,1998-05-14,24.6,25,13.0,25,145.0 m,1.8,26,4.1,26,2.9,26,2.7,26,3.6,26,4.0,25,2.9,26,4.0,25,4.1,26,2024-11-13,-28.5008,114.7897,1020.2,25,14.9,42,0.0,0,50.1,26,100.0,26,15.5,10.4,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,15,1998-05-15,27.1,25,12.1,25,145.0 m,0.4,26,5.7,26,3.1,26,3.4,26,4.9,26,5.6,25,3.3,26,5.6,25,5.1,26,2024-11-13,-28.5008,114.7897,1019.1,25,16.3,42,0.0,0,34.0,26,86.5,26,12.2,16.5,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,16,1998-05-16,29.3,25,15.0,25,145.0 m,0.1,26,6.2,26,3.2,26,4.0,26,6.0,26,6.8,25,3.4,26,6.8,25,6.0,26,2024-11-13,-28.5008,114.7897,1018.3,25,16.2,42,0.0,0,26.5,26,63.4,26,10.8,22.3,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,17,1998-05-17,30.4,25,14.7,25,145.0 m,0.1,26,6.2,26,3.1,26,4.2,26,6.3,26,5.4,25,3.4,26,5.4,25,6.4,26,2024-11-13,-28.5008,114.7897,1017.5,25,16.0,42,0.0,0,23.0,26,59.8,26,10.0,24.6,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,18,1998-05-18,24.2,25,14.8,25,145.0 m,2.7,26,3.3,26,3.0,26,2.3,26,2.8,26,3.8,25,3.0,26,3.8,25,3.5,26,2024-11-13,-28.5008,114.7897,1016.8,25,14.7,42,0.0,0,62.6,26,100.0,26,18.9,7.3,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,19,1998-05-19,25.5,25,13.2,25,145.0 m,1.9,26,4.3,26,3.1,26,2.7,26,3.6,26,2.9,25,3.1,26,2.9,25,4.2,26,2024-11-13,-28.5008,114.7897,1016.3,25,15.2,42,0.0,0,49.0,26,100.0,26,16.0,11.1,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,20,1998-05-20,26.3,25,14.1,25,145.0 m,0.7,26,4.5,26,2.6,26,2.9,26,4.0,26,3.7,25,2.7,26,3.7,25,4.4,26,2024-11-13,-28.5008,114.7897,1015.6,25,13.6,42,0.0,0,44.4,26,94.5,26,15.2,13.3,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,21,1998-05-21,23.8,25,15.1,25,145.0 m,1.7,26,3.3,26,2.5,26,2.2,26,2.9,26,4.2,25,2.5,26,4.2,25,3.5,26,2024-11-13,-28.5008,114.7897,1017.1,25,12.7,42,0.5,0,59.7,26,100.0,26,17.6,8.2,26,25,17.664705882352944,3.0
8028,Nabawa,1998,5,22,1998-05-22,23.2,25,13.6,25,145.0 m,0.9,26,4.7,26,2.8,26,2.8,26,3.8,26,4.0,25,3.0,26,4.0,25,4.2,26,2024-11-13,-28.5008,114.7897,1022.6,25,15.3,42,3.0,0,46.4,26,84.8,26,13.2,11.4,26,25,17.664705882352944,4.0
8028,Nabawa,1998,5,23,1998-05-23,25.2,25,12.6,25,145.0 m,0.4,26,5.0,26,2.7,26,3.1,26,4.4,26,3.1,25,2.9,26,3.1,25,4.7,26,2024-11-13,-28.5008,114.7897,1018.9,25,15.0,42,0.0,0,37.4,26,82.3,26,12.0,14.5,26,25,17.664705882352944,4.0
8028,Nabawa,1998,5,24,1998-05-24,25.5,25,13.5,25,145.0 m,2.1,26,4.0,26,3.0,26,2.6,26,3.4,26,4.4,25,3.0,26,4.4,25,4.0,26,2024-11-13,-28.5008,114.7897,1018.4,25,14.9,42,0.0,0,52.1,26,100.0,26,17.0,10.2,26,25,17.664705882352944,4.0
8028,Nabawa,1998,5,25,1998-05-25,30.7,25,16.1,25,145.0 m,0.2,26,3.6,26,1.9,26,3.3,26,5.0,26,8.9,25,2.0,26,8.9,25,5.3,26,2024-11-13,-28.5008,114.7897,1013.3,25,8.3,42,0.0,0,33.7,26,81.5,26,14.9,20.9,26,25,17.664705882352944,4.0
8028,Nabawa,1998,5,26,1998-05-26,18.7,25,17.9,25,145.0 m,0.4,26,0.4,26,0.4,26,0.7,26,0.8,26,1.3,25,0.3,26,1.3,25,1.7,26,2024-11-13,-28.5008,114.7897,1013.7,25,1.0,42,17.4,0,91.4,26,96.1,26,19.7,1.6,26,25,34.87647058823529,5.0
8028,Nabawa,1998,5,27,1998-05-27,21.7,25,16.3,25,145.0 m,2.1,26,2.5,26,2.3,26,1.8,26,2.2,26,2.9,25,2.3,26,2.9,25,3.0,26,2024-11-13,-28.5008,114.7897,1020.0,25,12.0,42,19.2,0,72.5,26,100.0,26,18.8,5.1,26,25,52.99411764705883,6.0
8028,Nabawa,1998,5,28,1998-05-28,21.4,25,16.1,25,145.0 m,0.4,26,3.1,26,1.8,26,2.3,26,3.2,26,2.8,25,1.8,26,2.8,25,3.4,26,2024-11-13,-28.5008,114.7897,1019.0,25,9.5,42,0.2,0,55.3,26,77.1,26,14.1,9.4,26,25,52.99411764705883,6.0
8028,Nabawa,1998,5,29,1998-05-29,19.4,25,11.9,25,145.0 m,1.2,26,3.9,26,2.6,26,2.2,26,3.1,26,2.9,25,2.6,26,2.9,25,3.6,26,2024-11-13,-28.5008,114.7897,1023.5,25,14.8,42,2.8,0,53.3,26,86.2,26,12.0,8.0,26,25,52.99411764705883,7.0
8028,Nabawa,1998,5,30,1998-05-30,22.2,25,11.6,25,145.0 m,0.4,26,2.7,26,1.5,26,2.3,26,3.3,26,2.1,25,1.6,26,2.1,25,3.6,26,2024-11-13,-28.5008,114.7897,1020.1,25,9.1,42,0.0,0,45.2,26,88.6,26,12.1,10.6,26,25,52.99411764705883,7.0
8028,Nabawa,1998,5,31,1998-05-31,24.6,25,14.0,25,145.0 m,1.8,26,2.9,26,2.3,26,2.1,26,2.7,26,2.3,25,2.3,26,2.3,25,3.5,26,2024-11-13,-28.5008,114.7897,1019.6,25,12.1,42,0.0,0,58.5,26,100.0,26,18.1,8.2,26,25,52.99411764705883,7.0
8028,Nabawa,1998,6,1,1998-06-01,22.7,25,15.4,25,145.0 m,2.6,26,3.1,26,2.8,26,2.0,26,2.5,26,2.2,25,2.8,26,2.2,25,2.6,26,2024-11-13,-28.5008,114.7897,1019.8,25,14.2,42,0.0,0,67.1,26,100.0,26,18.5,6.2,26,25,52.99411764705883,7.0
8028,Nabawa,1998,6,2,1998-06-02,21.7,25,14.4,25,145.0 m,1.2,26,2.3,26,1.7,26,1.6,26,2.1,26,3.1,25,1.7,26,3.1,25,2.7,26,2024-11-13,-28.5008,114.7897,1017.9,25,6.9,42,0.0,0,65.5,26,100.0,26,17.0,6.2,26,25,52.99411764705883,7.0
8028,Nabawa,1998,6,3,1998-06-03,23.3,25,15.7,25,145.0 m,1.4,26,3.6,26,2.5,26,2.2,26,3.0,26,1.7,25,2.5,26,1.7,25,3.0,26,2024-11-13,-28.5008,114.7897,1015.7,25,12.8,42,0.0,0,58.7,26,94.2,26,16.8,8.7,26,25,52.99411764705883,7.0
8028,Nabawa,1998,6,4,1998-06-04,22.7,25,16.1,25,145.0 m,0.7,26,3.6,26,2.2,26,2.2,26,3.1,26,5.4,25,2.2,26,5.4,25,3.0,26,2024-11-13,-28.5008,114.7897,1013.4,25,11.3,42,0.0,0,57.7,26,86.9,26,15.9,9.0,26,25,52.99411764705883,7.0
8028,Nabawa,1998,6,5,1998-06-05,19.6,25,14.3,25,145.0 m,0.5,26,3.0,26,1.8,26,2.1,26,3.0,26,3.1,25,1.8,26,3.1,25,2.9,26,2024-11-13,-28.5008,114.7897,1020.0,25,10.5,42,3.4,0,55.7,26,78.0,26,12.7,8.3,26,25,68.45882352941177,8.0
8028,Nabawa,1998,6,6,1998-06-06,22.7,25,8.8,25,145.0 m,0.3,26,4.2,26,2.2,26,2.7,26,4.1,26,3.0,25,2.4,26,3.0,25,3.7,26,2024-11-13,-28.5008,114.7897,1021.8,25,14.2,42,0.0,0,34.4,26,83.9,26,9.5,12.8,26,25,68.45882352941177,8.0
8028,Nabawa,1998,6,7,1998-06-07,28.3,25,11.4,25,145.0 m,0.4,26,4.1,26,2.3,26,3.0,26,4.4,26,9.9,25,2.5,26,9.9,25,4.3,26,2024-11-13,-28.5008,114.7897,1011.5,25,12.8,42,0.0,0,36.4,26,100.0,26,14.0,16.0,26,25,68.45882352941177,8.0
8028,Nabawa,1998,6,8,1998-06-08,20.0,25,14.5,25,145.0 m,0.3,26,3.2,26,1.8,26,2.4,26,3.5,26,3.1,25,1.9,26,3.1,25,3.2,26,2024-11-13,-28.5008,114.7897,1009.4,25,11.2,42,43.0,0,48.8,26,69.1,26,11.4,10.1,26,25,84.31176470588237,9.0
8028,Nabawa,1998,6,9,1998-06-09,22.3,25,12.5,25,145.0 m,0.5,26,3.6,26,2.0,26,2.3,26,3.3,26,5.4,25,2.1,26,5.4,25,3.2,26,2024-11-13,-28.5008,114.7897,1014.2,25,12.1,42,1.6,0,48.3,26,89.8,26,13.0,10.2,26,25,84.31176470588237,10.0
8028,Nabawa,1998,6,10,1998-06-10,17.9,25,14.1,25,145.0 m,0.7,26,2.1,26,1.4,26,1.4,26,1.9,26,3.5,25,1.4,26,3.5,25,2.4,26,2024-11-13,-28.5008,114.7897,1008.2,25,6.9,42,16.4,0,71.2,26,90.8,26,14.6,4.7,26,25,98.54705882352943,11.0
8028,Nabawa,1998,6,11,1998-06-11,18.4,25,13.4,25,145.0 m,0.4,26,2.1,26,1.2,26,1.9,26,2.7,26,2.8,25,1.3,26,2.8,25,2.8,26,2024-11-13,-28.5008,114.7897,1016.8,25,7.3,42,10.8,0,56.3,26,77.5,26,11.9,7.7,26,25,112.6529411764706,12.0
8028,Nabawa,1998,6,12,1998-06-12,18.0,25,10.2,25,145.0 m,0.8,26,3.0,26,1.9,26,1.9,26,2.6,26,3.4,25,1.9,26,3.4,25,2.7,26,2024-11-13,-28.5008,114.7897,1021.5,25,12.2,42,0.0,0,55.3,26,91.7,26,11.4,6.8,26,25,112.6529411764706,12.0
8028,Nabawa,1998,6,13,1998-06-13,19.6,25,7.6,25,145.0 m,0.6,26,3.3,26,1.9,26,2.1,26,2.9,26,2.1,25,2.0,26,2.1,25,3.0,26,2024-11-13,-28.5008,114.7897,1020.7,25,12.7,42,0.0,0,45.6,26,99.7,26,10.4,8.5,26,25,112.6529411764706,12.0
8028,Nabawa,1998,6,14,1998-06-14,20.1,25,8.2,25,145.0 m,1.2,26,3.1,26,2.2,26,2.0,26,2.7,26,2.2,25,2.2,26,2.2,25,2.9,26,2024-11-13,-28.5008,114.7897,1023.6,25,13.4,42,0.0,0,50.2,26,100.0,26,11.8,7.7,26,25,112.6529411764706,12.0
